Subtype,Subtype_Verhaak_2010,ABCC3,ACOX2,ACSBG1,ACSS3,ACTL6B,ADAM12,AHNAK2,AIM1,ALCAM,ALDH1L1,ANGPT1,ANO3,ANPEP,ANXA1,AQP9,ARHGAP33,ARHGEF26,ARPC1B,ARSJ,ASCL1,ATP1A3,ATRNL1,B3GALT2,B4GALNT1,BCAN,BCAS1,BCL11A,BCL3,BCL7A,BNC2,C1orf106,C1QL1,C1RL,C2,C21orf62,C5AR1,CA10,CADM3,CALHM2,CAMK2B,CAMKV,CCL18,CCL20,CCL8,CCR2,CD97,CDH4,CDK5R1,CELSR3,CFB,CFH,CH25H,CHRNA9,CLASP2,CLCF1,CLEC5A,CLGN,CNGA3,CNTN1,COL11A1,COL15A1,COL1A1,COL5A1,COL6A3,COL8A2,CRB1,CSPG5,CUX2,CXCL14,CXCL3,CXCL6,CXorf1,CXXC4,CYP1B1,DCBLD2,DCX,DDX25,DGKB,DGKI,DKK1,DLL3,DLX5,DNM3,DPF1,DUSP26,DYNC1I1,EGFR,ELAVL4,ELOVL2,EMR1,EMR2,EPHB1,ERBB3,EYA1,EYA4,F13A1,FA2H,FAP,FCGR2B,FCGR2C,FERMT1,FES,FGF12,FGF13,FGF9,FHL2,FHOD3,FLJ22184,FLRT1,FOLR2,FSD1,FZD7,GABRA3,GADD45G,GAL3ST1,GCNT1,GDAP1L1,GNAI1,GNAL,GNG4,GPR17,GRIK1,GRIK2,HK3,HMGA2,HMP19,HRASLS,HRH1,IBSP,ICAM1,IGFBP6,IGJ,IL10RA,IL1R1,IL1R2,IL1RAPL1,IL2RA,IL4R,IL6,IL7R,IL8,INA,IQGAP1,ITGB8,KCNB1,KCND2,KCNF1,KIF21B,KLHL4,KLRC3,KLRC4,KLRK1,KMO,L1CAM,LAMA2,LIF,LILRB2,LINC00599,LOC284244,LOC81691,LOX,LOXL1,LPAR4,LPPR1,LRRC16A,LRRTM4,LTBP2,LTF,LUM,LYVE1,MAN1A1,MAP3K8,MAPK13,MEOX2,MGC12488,MGC2889,MMP1,MMP19,MMP7,MNX1,MOG,MOXD1,MR1,MRC1,MRC2,MYO5C,MYOT,MYT1,NCF4,NHLH1,NKAIN1,NMNAT2,NNMT,NOD2,NPPA,NR0B1,NR2E1,NRP1,NRXN1,NTSR2,OPCML,OSBPL3,P2RX7,P2RY1,PAK3,PAK7,PCSK2,PCSK5,PDLIM4,PHF16,PI3,PIPOX,PKP4,PLA2G2A,PLA2G5,PLAU,PLAUR,PLCB4,PODXL2,POSTN,POU4F1,PPP1R16B,PPP2R3B,PRF1,PRKCZ,PTGS2,PTX3,RAB27A,RAB33A,RALGPS1,RARRES1,RASL11B,RBM47,RGS6,RNASE2,RNF144A,RPRM,RUNDC3A,RYR3,S100A8,S100A9,SDC1,SEC61G,SERPINE1,SFT2D2,SH3GL2,SHC1,SIM2,SLAMF8,SLC16A10,SLC17A6,SLC1A1,SLC22A18,SLC2A10,SLPI,SNAP91,SORCS3,SOX10,SOX11,SOX4,SP100,SPAG4,SRPX2,ST18,STAC,STEAP3,STMN1,STMN2,STMN4,SULF1,SUSD5,SYN3,TDO2,TFPI2,THBD,THBS1,THEMIS2,TMEM246,TMEM35,TMSB15A,TNFAIP2,TNFAIP8,TOX3,TPBG,TREM1,TRIM38,TRIP6,TUBB4A,UGT8,VAV3,VAX2,VDR,VIPR2,XAF1,YAP1,ZC4H2,ZFPM2,ZNF248,ZNF536,ZNF804A
Mesenchymal,Classical,0.4829645844734577,0.16113264790156734,0.0933557124667207,0.10563047875927178,0.08386971283066913,0.3691258524488532,0.6938943047716776,0.7626339317391614,0.1836940110719678,0.09348991241448423,0.4807858376511228,0.07543454202200384,0.5574757607085976,0.6443272615726199,0.6803160599444518,0.3365154193675115,0.14064453853410264,1.0,0.2530883691553194,0.080849582172702,0.10816080402010053,0.04230902310560902,0.0765155481101456,0.12008180755746001,0.15725161725660475,0.08388992786534866,0.3350203747464787,0.9194388920616785,0.3189663086385751,0.39983846542150425,0.17675457008739448,0.1806802518347428,0.6419708095697965,0.870622912896666,0.03409191273883483,0.7403074016205805,0.08357978835237234,0.10360566948393712,0.31218852719754,0.10819217149966498,0.22457585945546765,0.6408681362271207,0.35331593275518497,0.5457744733581166,0.640840267357796,0.8377615848336614,0.06612002791346827,0.06613085520532458,0.21333574186555881,0.8231773015682987,0.4262377443517448,0.22068830660930783,0.09844881933307525,0.11262805858945057,0.24124678370191832,0.5567734053719221,0.1136356513836222,0.16546280654744572,0.12255003706449219,0.5821499319792836,0.6140093975283213,0.4117583148859887,0.7335962992569685,0.7885099859564111,0.19347081301884306,0.042123115795303145,0.09143995415722983,0.16273356401384076,0.22445547645181102,0.18799980845663933,0.06454398800697425,0.047186166429587506,0.09328761848884315,0.6426916981592099,0.15732377654551166,0.070096353628753,0.09925235288943612,0.041494896397774816,0.22459264236519416,0.18058207166008078,0.16059579543003588,0.03330983697526879,0.05016652454426973,0.23040868819662763,0.17071141888660146,0.17506242378491377,0.39507792412236975,0.15106649302701952,0.021137015297314377,0.35137945800452675,0.7452288345660102,0.1593310261765737,0.507041684346649,0.15213550530837183,0.17448981588369938,0.4387911740236001,0.23835309494911772,0.34314860941441505,0.8099142399396853,0.43735389410654946,0.39037167065197864,0.4038261128479974,0.17579667886758876,0.06859688195991098,0.5106154835942526,0.6474265022846799,0.10118641456274347,0.1304857078774888,0.20938601779287913,0.42132445770687477,0.11106811145510842,0.1911234782608695,0.09933437744714169,0.09528437506327325,0.0789397198163111,0.30929064832024844,0.1463179001093693,0.16640228675535162,0.09707292872498763,0.4512666452886873,0.0696969696969697,0.13866056096164858,0.15642065595758936,0.5170818128933311,0.05677021633868906,0.09488128554662817,0.03243320474353484,0.22579244463742965,0.19306367041198502,0.649070405364218,0.16680689175842267,0.812352456766401,0.9325934701557547,0.6587833862807388,0.43681241184767283,0.12433991568670955,0.3723260158804296,0.7808022922636102,0.21606220061823073,0.6478489825062477,0.3460683880624942,0.10886065333165595,0.7469839737891448,0.1217552110682405,0.20169436298468557,0.11963898711075616,0.080944216276566,0.23541228237995016,0.09012563260950412,0.10475043613851442,0.0823747429320435,0.45091855768327543,0.7701460351089588,0.8459555735758351,0.14183640823291022,0.2065972222222222,0.7484184198911286,0.3824989462838946,0.27254349866435623,0.09760818778507063,0.11793259286713459,0.42142504060447694,0.03066332916145187,0.024832910808942177,0.5889076712549305,0.17819728030894377,0.6208635085316273,0.3935630328406396,0.8736804534048628,0.1322852347443142,0.36289805122188223,0.4125452126164284,0.6210534557341111,0.056805816599070136,0.29589114745962497,0.20420271940667478,0.9196474921513857,0.5492745059418291,0.16995779062793515,0.43444186997410394,0.13862156247528146,0.45750680187979226,0.3690791230668382,0.5744171793602526,0.6098363799054072,0.3399588004969102,0.114163997732044,0.3491607207022228,0.395186827105763,0.07853694174448889,0.2706945490355095,0.1264069264069264,0.6741412711854576,0.6801541898892679,0.19030346091281336,0.04812356570611914,0.03404954796289772,0.251544139801145,0.061445118587975855,0.14017836725360167,0.18164270603313826,0.5755823697000166,0.1558961811552484,0.16096793708408963,0.2795465335424189,0.13132632539238243,0.14465335584143424,0.10045882131109773,0.1551095621519849,0.3133203220297631,0.12822957070541058,0.09595793191612745,0.06541773028165954,0.07639623075155144,0.083024358848796,0.3733351472688933,0.6907788305985672,0.2018840883668903,0.1959143563324499,0.6235601703144842,0.08843860382088198,0.3181167926050915,0.07289783974524489,0.7064427579525271,0.7228825241231428,0.20600764267368288,0.07014576789884835,0.7382977107930605,0.20455217262784509,0.09870675998732681,0.36641953003646455,0.12011405336981684,0.8224223488329353,0.19198782602540976,0.2824544828580121,0.26135925731301446,0.11001089216754134,0.1558721792126504,0.09056772721364503,0.8070900237091301,0.8407826860361697,0.6449690684133916,0.5542846357115894,0.6268087744522564,0.813384204077086,0.04832017624380397,0.7200707418828223,0.27199086094090763,0.8670818049987205,0.33366596638655455,0.11871594848935119,0.0,0.7737782724657162,0.27016485256613276,0.4691976067205222,0.047519276917642184,0.20063230792392228,0.23055194440432059,0.0639401945336287,0.3389402594123774,0.38922061947892184,0.40324952346373777,0.290810960420703,0.14410537109516036,0.47375530683133915,0.3661108879067898,0.3573411726277973,0.07798003279437099,0.14102286974190492,0.5564628853086145,0.1309028748007035,0.23546035155146106,0.3813585534142278,0.7294949866418613,0.18232593150169363,0.47213554095231103,0.7394525838545823,0.10602292123872237,0.05964271704034524,0.0528916625949451,0.6929565908566448,0.8323068264050816,0.1273975562330461,0.73000929330478,0.49203129924766686,0.6002166081981497,0.6986147641592144,0.1143618351928754,0.11631364312115555,0.4067000730072342,0.2629534003459252,0.6642501665425762,0.26675855577220453,0.2841393502866383,0.7362547059835268,0.2448818224558702,0.0843519947553164,0.28981710082128287,0.1383045267489712,0.12145606632615291
Proneural,Proneural,0.44595418653740915,0.2688563964267654,0.13336805957479647,0.1430883344571814,0.06494907341915401,0.2907935523868568,0.27869236971340616,0.8211878237422835,0.5813901470670471,0.056080874983659545,0.3850969841902486,0.03224073953518658,0.21327782279471347,0.7035890094801267,0.42893849604182444,0.14633667255941885,0.19101419388807228,0.6873808333796116,0.3676691868997418,0.05610027855153199,0.06970854271356797,0.08127330744684924,0.05473772379855524,0.14520841449162447,0.048026286837511534,0.12753631339904659,0.6926297378263216,0.6817532838378069,0.2740062425410813,0.26435133770822816,0.4030454528107469,0.04146332377156048,0.5468194821522931,0.7821390593810047,0.052256601996054974,0.4494567784600848,0.04203518116195948,0.1785800082989365,0.606563460926731,0.023271764443168363,0.11158831645840206,0.9442398141327137,0.5015435996744408,0.5349855431639817,0.9617150911653709,0.5573507621734631,0.08956734124214927,0.11056134622629665,0.2497572651116582,0.5405722494912008,0.5096674989342916,0.4477512710207273,0.07119946911463804,0.03634323935314554,0.11708953522457066,0.2451778309272673,0.3553699583189698,0.1810887167239471,0.4751816160118607,0.38120241533210825,0.5580587023686919,0.40246900167044664,0.6341453825892098,0.8131023466729559,0.1731123995256293,0.02154612948445045,0.05282833519796981,0.10043252595155694,0.43443060408631823,0.2599403023192709,0.19280092554872974,0.08539295874822195,0.3325204891732825,0.7475178457745812,0.044482650071433816,0.07087398695034075,0.07374439264667076,0.0579308358386289,0.31208754289553886,0.21075123207388002,0.1352846394904781,0.30994195899635557,0.016990330313902735,0.23903972563589626,0.10000623869237002,0.4900267115730794,0.15297528467229882,0.22629629161345793,0.06518247188987136,0.21394343508492897,0.5185707664093832,0.0889271721067797,0.38950516255480805,0.1646324661641948,0.07186601185701147,0.7051055203365402,0.1814800983412691,0.622471482286494,0.8054848741871643,0.42055940614362475,0.5432003206678737,0.182447521214828,0.14591475898008543,0.26261135857461015,0.1587497319322324,0.5532229789924417,0.12995531685413042,0.2087621800782513,0.08861730695456782,0.5615254709711269,0.06013194751584838,0.41463652173913046,0.06683633516053245,0.13598169632914214,0.09599100932007976,0.40289067051349625,0.10512212905577822,0.30597917419233256,0.09455101703323965,0.20931292298864168,0.032562466772993126,0.08311390955924447,0.2080286143135439,0.49875720556348846,0.36270371605690815,0.006439770094189168,0.03216173739105588,0.19411353810719467,0.08957303370786507,0.4592045108198719,0.2593676458036117,0.9157946747186382,0.8171364855918325,0.7849158724555827,0.25744710860366715,0.11883736410028845,0.37697337692666966,0.646800382043935,0.2501946718893792,0.7264518624300844,0.34453643933015254,0.09474287471519827,0.7161760597363676,0.21195863108148227,0.08699902248289337,0.1348950610242956,0.10785916503847837,0.300395382947516,0.05219331576309283,0.04775137788893524,0.0961151664444394,0.5138555267784055,0.5132793583535107,0.1541313099134063,0.377626106430628,0.23252636316872433,0.6793193075376394,0.09790193415445136,0.14001395807763584,0.05126265435532329,0.26227567819610004,0.6681307817244543,0.09224421151439299,0.11226088960589997,0.4305119536343879,0.16211330676636126,0.776414530724059,0.7020229026887956,0.9337847192177904,0.25891936005420135,0.5685005591508241,0.6174590978091794,0.8499677034195229,0.32119893164506885,0.2291817448665192,0.14583161653619003,0.713210392307122,0.5310222572385266,0.47865201597845397,0.34319204034346473,0.0596936219579719,0.5162132080138511,0.34579620772536357,0.8035971053437994,0.5122395500447396,0.6385922978944224,0.028855141977105814,0.10104717416970377,0.7780592498768559,0.014293882218410436,0.26238197300585075,0.059065228556754,0.6736656496873658,0.4081612610179476,0.21118860198567757,0.37531434225172106,0.062254575815688884,0.4205521241337752,0.09152417723846296,0.10828569250705089,0.07480041384209146,0.533371040723982,0.21358664363845725,0.08302480338777984,0.23369635586758541,0.3145072671103647,0.09399072511011497,0.3754163960528796,0.1356607779513681,0.3269577945840447,0.46685512677229196,0.15236501179540574,0.23454333059317267,0.4093311882325902,0.1516376813621927,0.5335827494728251,0.3765375035308015,0.42521322706935116,0.07799053035942949,0.727735863150818,0.040658589388127275,0.5346269532682858,0.06515190636027202,0.5305093564418609,0.42055444937969055,0.5003288855478293,0.09431769808672441,0.8628563835845261,0.1796186816435117,0.13782078976929046,0.6734711863659898,0.09478448771880477,0.7444036022789929,0.14152245461301627,0.21484731540937407,0.30539499036608875,0.06855876819487083,0.07743370120243775,0.09846767088863528,0.6422618794099693,0.6117995849392232,0.8425218340611355,0.3307852019630051,0.298175726477688,0.39389551074969353,0.06064500336576717,0.5300879738799202,0.32658289195832046,0.6730529727885354,0.2647584033613445,0.050287890044576566,0.377752130681818,0.4002982128231515,0.38856199889987175,0.6923185398577729,0.10728076693506144,0.1426707482310433,0.16810310238014992,0.025412584264338234,0.4223340802221731,0.37352118975735205,0.6210402105836433,0.4662884029892056,0.08796811137909616,0.36321532577804283,0.30679991964644426,0.26248570961946793,0.011571431536561594,0.15317106912801015,0.808842786728463,0.13647495849701674,0.025490306901034154,0.6414227932429215,0.06552518577006694,0.37907414377117055,0.5900363449465841,0.640254397380463,0.19778915711615053,0.08837019825583153,0.21228845555901044,0.4077331350478193,0.7897081289700089,0.09695849437069404,0.6400797338613008,0.3715757883052636,0.6625385539048338,0.35433982114676477,0.15631410416770902,0.44220461271975897,0.27648171500630503,0.12475872960168444,0.5776872134488027,0.21542392254420784,0.5251278030934066,0.6211516043342827,0.20325255374620665,0.1656445907371239,0.41452108631027373,0.18182716049382708,0.1209563994374121
Mesenchymal,Mesenchymal,0.40769290907669453,0.5593923815944715,0.42699772350194853,0.4605529332434254,0.04010468241618326,0.9807811531308122,0.8037674998167558,0.6131128929255659,0.3292698838748158,0.26027277877031685,0.617061910455693,0.056832237484538806,0.6167397803794463,0.840809827780131,0.19851772638833198,0.1479473580828914,0.21031963670666698,0.7581496084855888,0.37216473779049253,0.06447075208913644,0.031236180904522626,0.11720041520894997,0.05526122919066068,0.14921763407349697,0.29066611902421846,0.07079882447234842,0.19169008056863224,0.3982010279840089,0.0793858441200771,0.6312973245835437,0.0436018776475976,0.5321685355586184,0.7558717953390064,0.8918530679253025,0.30903524008596583,0.6853130336833689,0.09162520148573827,0.19035139443971272,0.5954564733326264,0.1742910007337226,0.12484210117185213,0.11059103530345099,0.20054166315848548,0.44895497728211486,0.3065066157413723,0.40333285972354715,0.23747383112351705,0.12422453849051873,0.11849978549009865,0.5536214533700466,0.7938767431946899,0.4941207143788292,0.1577310180832826,0.28031072728812134,0.22759990880369996,0.5882616102001134,0.06687768341220346,0.33545465136599284,0.22803558191252782,0.9729707152915346,0.9424240473738413,0.9233767468390532,1.0,0.9511261671723075,0.7505929634998024,0.07183773774293478,0.12205637569241679,0.060069204152249034,0.8123596523910701,0.15870963622723433,0.07337580863302318,0.1228885135135136,0.22095304449863395,0.7562273964809623,0.08555100854783637,0.047447783137507415,0.10166241533995957,0.13321571945489574,0.2560293729452138,0.5848910003107932,0.12578185462895997,0.29927861181516857,0.3092690618312872,0.0,0.02611932538939843,0.3474391731026073,0.38760035682426397,0.17687221049171203,0.19538228273760383,0.42115780673314174,0.3547086918844843,0.12249782751208205,0.05534339576892766,0.5009157954453358,0.39204445401005683,0.6001476464453535,0.08847602153549305,0.9913217305770176,0.7614582351647661,0.5382438584259525,0.13078273369362403,0.3412609796039896,0.083731414273011,0.454663140311804,0.010275931088712609,0.7246458027990919,0.7507869076181459,0.09118548608169064,0.06209239875047956,0.5927759833418046,0.14103272888102603,0.6272139130434784,0.03897807361002337,0.054607301220919724,0.029025945087097216,0.5435126362804117,0.1482683193583667,0.44368707888991843,0.08223085827683163,0.048843057501139375,0.038862307283359876,0.06955924441900407,0.43074761281257,0.24036173250832926,0.23793805421693665,0.058845656164424776,0.19577082440348625,0.5087504011780476,0.5148164794007488,0.28058518744285277,0.5191132896806526,0.17517430688992586,0.6373044356946237,0.8731615484174606,0.3871509167842031,0.13796316840470368,0.13967772069126572,0.6233524355300859,0.350916727624531,0.24912233726050226,0.2235943493310879,0.0725318348918802,0.6186218982551497,0.07675623844204482,0.05520399238565621,0.17427569293943201,0.13212249292236544,0.24598239908169106,0.35539314760618956,0.06820743210905778,0.06086013243237132,0.13328144500060396,0.24956492130750596,0.0736482377132266,0.4422700934911664,0.16541280864197527,0.33424059634152314,0.10879033391092596,0.05963468341635991,0.21170319279118932,0.7229468801186021,0.8103241296518607,0.13104270963704634,0.09133440884996546,0.293850116718989,0.1745819810196788,0.6287904177656024,0.9046965645966807,1.0000000000000002,0.2878216281970344,0.4987075366197957,0.25969377237204594,0.148544696510012,0.6485062815313088,0.15118178622386735,0.0807856063727509,0.6626578992905348,0.6656161775326634,0.3203838450135228,0.13731770478397154,0.021159068737311104,0.5929878802869157,0.7661268785355313,0.5185866157508898,0.9290553496101235,0.28451244633843353,0.06151064253643279,0.13328371233509595,0.3424342645368612,0.06880121974461584,0.08384985228523445,0.12468999926627033,0.9241325707921996,0.27827837658670707,0.07393003384252939,0.04764260488381361,0.4116081562365466,0.6958797830671889,0.08407795550652697,0.24206113270828578,0.34304112169737033,0.4910968660968662,0.042458261370178496,0.07448275862068976,0.3367477592829705,0.03091372768551337,0.04761627568542981,0.48308227357482547,0.17107318831871166,0.2577457916565016,0.13367519119935128,0.5926038193391939,0.08406524466750309,0.9039301310043667,0.5934828536650204,0.5393918781035305,0.5965898877847111,0.049094658836688954,0.2505583514487357,0.8273997161425264,0.0295111853849368,0.08612721003594748,0.26310353730957914,0.2689595780181927,0.1375555215193751,0.07933972310969117,0.6873986125012943,0.6681788846285258,0.17886491279929062,0.13347158616319565,0.3768080816983024,0.5448349934150801,0.4945782025362985,0.20610822097179482,0.507261925731397,0.7100893326326855,0.09167986929398952,0.07525943007741731,0.09994078652821303,0.2885131394011671,0.2672161280758969,0.5444110868510433,0.48052095130237826,0.6243948767329279,0.6231201960565891,0.20507924851600268,0.6066116452022494,0.23148821269082975,0.42717734368335736,0.312079831932773,0.04748637939574041,0.3160688920454545,0.5158241804397591,0.9436100878435819,0.33881625334918103,0.1772623731621455,0.05966778742409795,0.11711364694175608,0.1627590128780788,0.27975194874869824,0.5437548920943756,0.5207588272669511,0.7469969554386937,0.040308487745699784,0.579155117364303,0.5466887638944689,0.21198758778376625,0.26665144565059473,0.21473347455795266,0.9169425439564481,0.2592909153667877,0.19397501836884645,0.9769093504639541,0.10408531902696505,0.49010161836657873,0.7808840265795368,0.5577011880273709,0.14680972120620994,0.22204954886991163,0.4466086261271267,0.2620702033281197,0.4639221677253357,0.2809011690712246,0.7507239349738039,0.44898798185630306,0.5845360582016814,0.7075574259161843,0.032946415169860355,0.07189132421336908,0.2613824915377978,0.3766826260246158,0.6490849954935536,0.1833860014791906,0.6254756888300914,0.6352552219695377,0.48200624011625415,0.19274212273105973,0.2727112409936012,0.051390946502057555,0.06708490635872377
Classical,Proneural,0.8699867094050505,0.9959337603236134,0.10635876065902694,0.0347100472016183,0.05453388032253492,0.1490390576565408,0.264472623323316,0.6886113673454909,0.7199575015377733,0.21765654276874835,0.1477680350737346,0.03051559143284943,0.10982424767386628,0.6876962853678841,0.2033596221539009,0.2857591828717345,0.20097404734221092,0.7202199144777031,0.6033698055024056,0.06842618384401111,0.23481407035175883,0.09872746145861355,0.07701811328656694,0.40648941695883656,0.14082234381188485,0.43162675590927624,0.3866550062333699,0.5031767561393488,0.29078307169742035,0.29811206461383144,0.38564286532076475,0.13111425697574786,0.27481277673511784,0.16398335914034656,0.059793328819148006,0.09792522074052534,0.1726960543836289,0.16294306492825783,0.7397942954087584,0.09999361980412791,0.19861243368249226,0.05976086586955287,0.07494878055625714,0.07532424617926481,0.17610148683672078,0.4023991718594596,0.10886252616887648,0.09230189627024987,0.5285749768555108,0.17265653058781283,0.0045368735156202655,0.022226567592230462,0.08964220538627443,0.07914232495131657,0.6517278441846075,0.02229984341930935,0.5903820238804101,0.1506961029882914,0.12364714603409943,0.06859352251843726,0.16888195159629238,0.17575000339521685,0.10080069192362628,0.09260192322123484,0.05952694689682447,0.051001159510582705,0.0370971703004338,0.220865051903114,0.04568660819478987,0.2610257146961644,0.06377812902279656,0.10321834992887624,0.24112135824425662,0.9328971785390168,0.1496961038332082,0.08257493833610768,0.06236256486938163,0.12984932222002188,0.11170838232823788,0.7734649025440659,0.11740823913015896,0.033219850923106864,0.06746255208919916,0.2978851100314377,0.16114542391914666,0.19283142674641418,0.09804796137902083,0.03296203107812523,0.05255730863344987,0.11700413939356868,0.15594204066826545,0.1307913954232921,0.5995029399284719,0.149055839209012,0.1877751472343423,0.17835924958108257,0.5325210842436126,0.102679633830972,0.13573964125278792,0.1324488373046795,0.3044962611784545,0.16268423403305055,0.1375188700705171,0.40199053452115807,0.14647222817928363,0.62009656004828,0.13169421760471922,0.1877289605502528,0.16139639392776894,0.13482317063173255,0.06835102462037446,0.3927234782608695,0.05644087705559908,0.09793678754378499,0.24941386192330794,0.2162731988792408,0.21142909223477935,0.30998413720532103,0.13275177774102875,0.28522725354846334,0.07535885167464118,0.09424155695477965,0.16651231118065968,0.17565709450526212,0.06770791401658477,0.12953266528241697,0.04963566223746252,0.21240725707489305,0.159071161048689,0.05781773849436145,0.06990525661191793,0.028119681581114442,0.15178229206592564,0.3857865631250734,0.6479407616361073,0.1605946305746616,0.15347968239140586,0.4515281757402101,0.06496141957101392,0.05047304534094965,0.5508466647955843,0.14156917012622128,0.6439438193686031,0.06061505445081161,0.17530140110785264,0.1336546138930078,0.217432911998086,0.2826669217524391,0.0,0.19715004708752104,0.07071346245112875,0.10335619103852717,0.6986417978208233,0.25123808972168327,0.040418044150581145,0.37765239197530875,0.12024912951792455,0.27314663045005383,0.21331793131663201,0.6723773500945601,0.12319317081335707,0.3386907704258173,0.13286138923654567,0.021733118230006954,0.5359011510907189,0.24635388850088324,0.12970113803605,0.07411592594460975,0.045286406506878985,0.06428714411098968,0.20395255467761741,0.4156749564272193,0.700366027912075,0.09731427440894258,0.1054819164995141,0.26243647850569973,0.07179937211084464,0.3779791215284618,0.1251570120743699,0.7250579255826635,0.09896643552086903,0.1732624288894385,0.42812401369297626,0.26674209744713945,0.18857855042822447,0.7372509552938217,0.07533291447660784,0.15846209126841548,0.031126122956395275,0.07162823200559043,0.18087817876383028,0.24133832269425481,0.6090275280442675,0.5127550394068107,0.16840865321691,0.774800401258743,0.05057858139929289,0.6530393190720095,0.08426181283324141,0.1301623599359708,0.12107969548634168,0.5197125858890566,0.017127230857800768,0.048493647912885685,0.2338114488771238,0.07420538657709763,0.16120457147292233,0.05989817938027708,0.1357809558146056,0.750744083922908,0.11099423662700236,0.1043135601038524,0.41191104573183923,0.10041369800045963,0.102878009877856,0.3234881980817631,0.33364147600338956,0.050265659955257225,0.24207140942795036,0.05360424292223798,0.10440958638763354,0.0815420732154647,0.4332558739994836,0.15720257638552493,0.4274467759228059,0.656283280085197,0.011942153039036396,0.5917391139288563,0.05861661247413541,0.12595408853941636,0.5636918466945015,0.0854633098492501,0.9252894688476384,0.2743037123544607,0.18253294688465793,0.03205465055176038,0.17250470343598379,0.16417394169000166,0.0805880908710157,0.4551443133580363,0.7874058701452712,0.7424035662299856,0.42636844092110215,0.07332708973631796,0.8606160187144924,0.028590661526222416,0.7158761110103393,0.4434866895143146,0.16113622792800486,0.2608893557422969,0.09299157999009411,0.3342507102272728,0.8403511350988094,0.3169036387578552,0.7736356493885854,0.08344194998355525,0.20226326090229318,0.19124656940632667,0.046192851303801796,0.46839397860321275,0.18532930783853296,0.5313606244894254,0.6434818710213119,0.08288441819153386,0.30974351777130626,0.4831927146109549,0.44105830475257246,0.09843500280205064,0.16265329355986913,0.1344956963142795,0.24088167129637228,0.10552195783643237,0.0557458957887223,0.05069602933382367,0.22827248776815967,0.5490106097874373,0.13192141387851064,0.2052182394537918,0.04621443012764409,0.023242126771198912,0.42863003512730447,0.6166278041328294,0.6787454689487964,0.8452193354613654,0.16094994038891097,0.436959951027712,0.45211292302297035,0.08134037124130683,0.17558886509635974,0.4755425764916704,0.3114330834983582,0.6112700340922448,0.4381765615544946,0.10126251490355564,0.7125002388824125,0.2554173612001538,0.07555622328147837,0.28709628659243225,0.16971193415637853,0.0875157302539048
